date,mean_SWE,Discharge,Precipitation,tmax,tmin,longwave_radiation,shortwave_radiation,wind,hum
8/13/2004,0.001,56.3,6.54,22.36,6.74,288.31,268.47,2.0003,36.97411738
8/14/2004,0,63.1,0,22.39,6.57,278.68,275.62,1.4252,47.00236604
8/15/2004,0,56.2,1.3,18.07,6.28,278.49,267.56,1.2613,39.19263631
8/16/2004,0,59.4,0,18.4,4.37,274.45,263.65,0.697,42.7625936
8/17/2004,0,51.5,0,21.91,2.71,270.05,282.47,0.808,48.72545599
8/18/2004,0,47,0,22.24,5.99,258.75,288.54,0.9389,39.00891604
8/19/2004,0,72.6,5.44,22.09,6.4,273.14,280.76,0.248,41.3295819
8/20/2004,0,94.9,2.85,21.58,4.93,277.1,266.99,0.7021,39.50149361
8/21/2004,0,85.4,0.22,20.99,4.91,273.01,270.66,0.5162,48.0367803
8/22/2004,0,69,0,15.58,4.79,266.68,266.16,2.3671,48.36393949
8/23/2004,0,65.8,0.46,14.89,2.55,264.38,267.43,3.3357,53.92359527
8/24/2004,0,61.3,0,17.66,2.4,254.61,274.86,2.6183,67.37804755
8/25/2004,0,52.5,0,17.23,8.83,249.31,279.75,3.961,49.01265328
8/26/2004,0,46.8,0,17.04,1.9,228.45,284.25,2.9518,46.21159796
8/27/2004,0,44.6,0,17.62,-0.3,229.72,280.99,2.9339,47.65684894
8/28/2004,0,43.3,0,21.97,0.93,241.77,277.66,2.5278,35.69745948
8/29/2004,0,41.3,0,22.37,4.47,243.42,276.92,1.425,29.00190376
8/30/2004,0,38.6,0,23.64,6.77,247.2,275.35,0.4785,30.13138993
8/31/2004,0,35.9,0,23.65,6.86,252.8,271.24,2.4657,28.31826306
9/1/2004,0,33.9,0,22.85,10.76,256.53,269.06,3.3661,25.37697855
9/2/2004,0,33,0,17.06,2.18,245.13,271.46,4.4232,30.43396073
9/3/2004,0,35.7,0,9.01,-2.95,223.51,269.68,3.3339,37.68201273
9/4/2004,0,37.6,0,16.32,-2.85,221.19,266.06,2.6112,41.31829993
9/5/2004,0,38.1,0,21.55,2.06,231.02,267.27,0.7024,34.01123972
9/6/2004,0,34.3,0,22.03,3.72,237.26,266.19,1.3185,25.68962979
9/7/2004,0,33.7,0,22.9,5.33,242.91,262.44,0.274,24.60828434
9/8/2004,0,32.3,0,21.85,5.19,238.7,261.16,1.8448,21.65326862
9/9/2004,0,30,0,20.89,3.97,242.79,257.43,2.6423,27.23042147
9/10/2004,0,28.4,0,21.11,5.97,240.02,256.49,2.8784,28.02904723
9/11/2004,0,27.7,0,21.98,5.9,246.83,253.19,2.9358,25.64316836
9/12/2004,0,26.7,0,17.94,8.43,252.63,241.89,4.1741,32.08805147
9/13/2004,0,26.5,0.25,18.92,2.87,236.21,251.14,3.3518,32.0742398
9/14/2004,0,26.2,0,19.35,0.35,226.46,250.35,2.2976,27.09689831
9/15/2004,0,26.4,0,20.36,-0.48,230.19,246.94,0.7692,21.78496979
9/16/2004,0,25.6,0,20.46,3.32,241.91,243.22,2.011,29.94671207
9/17/2004,0,24.8,0,16.81,2.5,240.88,240.01,3.8441,32.29821117
9/18/2004,0,26.6,2.93,8.12,0.89,243.23,224.93,6.7704,53.07725807
9/19/2004,0,28.8,5.16,1.89,-5.81,254.62,134.93,5.2706,57.34565257
9/20/2004,0,29.9,1.08,4.2,-8.19,213.52,209.9,2.7429,64.81444262
9/21/2004,0,31.7,0,11.76,-6.68,193.63,239.18,2.425,41.43437324
9/22/2004,0,31.5,0,17.71,-2.58,218.96,233.39,1.0754,29.35388649
9/23/2004,0,29.8,0,18.31,0.29,231.47,230.77,1.5022,29.8552438
9/24/2004,0,28.1,0,20.13,2.54,229.39,230.24,1.4144,24.78611666
9/25/2004,0,26.9,0,19.77,1.58,234.28,227.44,2.0847,27.0404516
9/26/2004,0,25.9,0.21,19.13,2.27,232.16,226.37,2.233,28.84988927
9/27/2004,0,25.5,0,18.74,0.87,226.77,223.88,2.3977,24.23221748
9/28/2004,0,25.7,0.58,16.42,0.55,223.77,222.42,1.5844,22.24652979
9/29/2004,0,26.4,0.77,15.67,0.56,233.67,217.01,3.0392,30.15563752
9/30/2004,0,27.1,0,13.58,-0.8,235.63,215.65,1.5146,37.2263906
10/1/2004,0,27.5,0,14.64,-0.05,240.64,210.52,2.1651,41.67781294
10/2/2004,0,28.1,0,12.43,0.48,241.04,209.3,1.4556,39.07045314
10/3/2004,0,28.4,0,15.43,-0.1,235.45,211.31,1.9869,39.48771325
10/4/2004,0,28.2,0,14.76,1.33,239.34,208.82,1.9063,33.86698155
10/5/2004,0,28.3,0,16.61,0.43,223.79,207.65,1.1426,31.65045375
10/6/2004,0,27,0,17.07,1.49,233.32,202.62,0.9341,33.53220185
10/7/2004,0,26.4,0,18.91,1.47,232.58,205.43,1.7349,33.08811134
10/8/2004,0,25.7,0,17.76,1.61,239.29,190.31,2.8355,25.14681709
10/9/2004,0,25.2,0,10.74,-0.79,233.59,197.21,3.5547,52.68265934
10/10/2004,0,25.4,0.86,7.73,-4.75,222.37,197.41,3.3904,50.78130319
10/11/2004,0,24.8,0,8.61,-6.34,197.05,200.5,3.6995,37.37760402
10/12/2004,0,25,0,13.84,-2.95,221.46,192.73,3.9455,44.6215551
10/13/2004,0,25.5,0,15.31,-0.53,230.47,193.1,3.547,35.26122553
10/14/2004,0,24.7,0,19.05,0.41,219.62,192.95,2.6563,23.21214572
10/15/2004,0,24.6,0,20.21,2.37,228.66,189.66,1.083,19.97280481
10/16/2004,0,24.1,1.01,15.2,0.03,236.46,177.55,2.083,32.02040079
10/17/2004,0,31.3,33.76,3.32,-0.86,250.08,96.3,5.3837,61.44664653
10/18/2004,0.005,50,11.62,3.19,-2.44,253.35,146.95,6.8549,79.41189462
10/19/2004,0.005,52.4,43.81,0.03,-2.93,249.75,137.97,7.523,82.25872488
10/20/2004,0.022,51.4,39.63,0.65,-11.11,257.19,136.2,6.6985,83.67037346
10/21/2004,0.029,41.8,0,3.78,-12.29,186.43,179.72,1.599,78.65376893
10/22/2004,0.065,48.2,0.39,7.73,-8.03,193.13,172.65,2.6378,71.83903288
10/23/2004,0.065,57.2,6.21,3.31,-3.42,258.93,125.79,3.1216,72.54005265
10/24/2004,0.063,60.8,3.71,5.53,-6.16,285.8,132.91,1.6885,81.55482667
10/25/2004,0.062,54.1,4.04,2.23,-6.28,196.6,167.61,2.426,77.54188828
10/26/2004,0.062,49.9,30.68,-2.06,-9.44,240.72,145.59,5.8861,80.01083277
10/27/2004,0.078,48.3,3.81,-0.88,-12.7,225.69,143.95,0.747,83.27223493
10/28/2004,0.102,43.3,0.19,-1.85,-12.95,191.05,131.39,2.7181,69.15878559
10/29/2004,0.101,47.2,0,6.61,-9.44,219.83,111.84,2.1318,76.26706376
10/30/2004,0.101,44.9,0,8.76,-8.13,197.64,140.84,2.3636,61.06755695
10/31/2004,0.099,41.6,0,2.89,-11.11,178.13,167.65,3.2806,50.67654432
11/1/2004,0.098,37.6,0.36,5.73,-9.9,178.57,158.4,1.9658,38.85105892
11/2/2004,0.097,42,0.69,11.47,-4.37,204.49,155.37,0.8652,47.55567093
11/3/2004,0.096,50.2,15.06,3.59,-6.21,213.16,130.47,3.4384,61.38137753
11/4/2004,0.097,49.1,14.36,0.6,-7.52,252.56,118.85,5.6667,75.28199926
11/5/2004,0.098,47.2,0.94,3.91,-10,188,151.64,6.1701,64.6229644
11/6/2004,0.116,46.5,0.18,7.84,-6.97,201.79,138,4.5598,49.17949129
11/7/2004,0.115,47.7,4.16,6.68,-4.14,220.78,99.44,4.7344,53.00485027
11/8/2004,0.114,65.1,8.1,3.77,-2.1,288.93,85.46,2.0035,75.80586706
11/9/2004,0.117,74.7,0.26,10.53,-2.97,256.79,126.9,3.3927,73.39923841
11/10/2004,0.115,71.7,3.36,7.64,-3.56,252.17,128.12,1.6817,67.89030113
11/11/2004,0.114,68.6,5.73,2.28,-5.5,251.89,93.08,2.4464,73.97696791
11/12/2004,0.115,65.2,1.17,1.93,-6.06,227.8,133.38,1.6027,76.99284121
11/13/2004,0.115,61,0.75,0.35,-8.58,198.15,136.82,2.0929,73.26945628
11/14/2004,0.115,53,0.26,6.61,-9,180.48,139.58,2.6832,60.42128693
11/15/2004,0.114,53.6,0.1,10.93,-6.06,188.8,133.84,1.6501,35.47423678
11/16/2004,0.125,55,0,10.6,-4.75,225.32,115.99,1.0465,41.14545737
11/17/2004,0.124,52.3,0,9.26,-5.33,222.09,131.47,0.8574,61.05868038
11/18/2004,0.124,53.3,0,11.1,-5.62,189.36,133.6,1.1477,51.11949981
11/19/2004,0.123,54.2,0.63,1.1,-8.72,189.12,131.45,1.7169,38.69949071
11/20/2004,0.122,49.3,0,1.84,-13.38,164.58,133.32,2.2693,44.60262463
11/21/2004,0.121,51.4,0.28,-6.75,-14.23,150.91,131.81,6.3416,53.84462544
11/22/2004,0.121,52,0.46,4.64,-13.3,177.82,125.96,2.5626,61.84194896
11/23/2004,0.12,54.8,0.1,4.47,-10.63,184.03,126.9,2.2554,48.7241386
11/24/2004,0.119,54.5,0,10.91,-8.09,183.53,124.71,1.0795,45.46831928
11/25/2004,0.119,49.6,2.5,6.63,-4.92,209.98,103.86,3.4532,44.19958715
11/26/2004,0.117,45,1.7,6.05,-8.07,218.49,112.46,3.4762,63.08006093
11/27/2004,0.116,45.6,28.98,-1,-12.83,283.5,61.83,4.7444,64.48473854
11/28/2004,0.13,45,0.19,-9.29,-20.67,155.38,124.93,5.1271,69.78415499
11/29/2004,0.13,35,3.32,1.13,-20.94,143.4,125.25,1.9399,44.27047167
11/30/2004,0.148,34,0.12,2.23,-14.99,169.01,121.53,2.3895,34.69802941
12/1/2004,0.147,34,0,-3.74,-13.51,174.5,116.07,0.7477,54.27907217
12/2/2004,0.147,34,0,-6.65,-16.22,163.52,118.27,3.2403,58.19093251
12/3/2004,0.147,41.8,0,1.41,-17.45,154.77,119.59,3.5065,45.94431291
12/4/2004,0.145,45.4,0,1.62,-12.82,159.5,118.12,2.3288,32.44611483
12/5/2004,0.144,47.4,1.21,-0.27,-14.59,183.02,112.95,2.1754,48.05796543
12/6/2004,0.143,50.8,5.3,-1.51,-8.83,206.06,99.42,3.3025,67.25145181
12/7/2004,0.142,48.2,28.45,-1.45,-6.18,231.12,91.26,8.1005,73.22170184
12/8/2004,0.155,51.4,11.48,2.27,-4.18,259.97,76.77,8.3349,75.44379196
12/9/2004,0.173,58,0.3,11.8,-3.47,221.66,109.14,4.466,66.61118159
12/10/2004,0.172,60.8,0.07,13.42,-1.59,221.93,103.34,1.5572,41.33168454
12/11/2004,0.217,60.5,0.09,12.99,0.16,224.97,108.29,3.1218,34.83060848
12/12/2004,0.21,60.7,0.02,11.67,-1.62,214.32,109.6,3.634,40.25435568
12/13/2004,0.204,56.5,0,9.76,-2.73,187.01,111.68,2.9305,36.90996092
12/14/2004,0.21,56,0,9.75,-4.53,184.05,111.67,1.4954,23.67458566
12/15/2004,0.207,55.9,0,7.91,-7.34,182.83,111.41,2.2414,25.76826063
12/16/2004,0.206,58.2,0,5.11,-8.3,180.74,111.62,2.7847,25.39439807
12/17/2004,0.205,54,0,10.62,-7.13,172.1,114.41,1.5216,21.04206058
12/18/2004,0.203,57.6,0,9.79,-4.27,200.52,108.99,2.0544,25.35516077
12/19/2004,0.202,56.7,0,10.91,-3.63,203.87,108.05,1.4259,28.61962529
12/20/2004,0.201,57,0,8.8,-7.57,197.26,107.06,3.0294,31.72887427
12/21/2004,0.209,56.6,0,1.92,-11.2,189.78,112.24,2.516,43.36019394
12/22/2004,0.208,50,0,0.98,-12.65,174.93,109.37,2.402,36.64928029
12/23/2004,0.206,48.3,0,-0.35,-13.84,161.14,112.66,2.7947,41.42611741
12/24/2004,0.203,47.1,0,10.3,-8.74,184.15,113.13,1.8772,39.36382986
12/25/2004,0.202,56.9,0,5.7,-5.69,182.11,110.68,2.8104,30.46238822
12/26/2004,0.2,49.6,0,1.94,-3.56,192.72,105.16,5.2545,46.07257189
12/27/2004,0.197,45.8,11.25,-0.81,-6.09,209.04,98.95,6.4254,61.61915028
12/28/2004,0.197,44.6,14.98,-3.64,-7.79,255.27,93.64,7.8805,74.76533899
12/29/2004,0.2,48.7,17.74,-4.11,-10.51,211.97,85.42,5.5654,72.80367475
12/30/2004,0.205,42,51.58,-3.09,-7.96,244.85,57.07,11.4706,73.49528901
12/31/2004,0.313,33,36.62,-2.95,-11.02,251.53,95.54,6.2056,76.48535373
1/1/2005,0.359,35,11.83,-4.96,-10.66,209.22,100.95,6.7885,72.78403117
1/2/2005,0.362,42,1.91,-4.28,-12.46,199.43,103.15,4.1872,72.44622257
1/3/2005,0.362,50,8.03,-5.93,-11.54,228.06,101.97,3.5263,76.23548407
1/4/2005,0.385,55,1.02,-4.38,-12.38,236,97.98,1.7502,73.75536565
1/5/2005,0.386,56,0.12,-1.71,-15.4,187.27,119.77,3.0647,73.32978676
1/6/2005,0.385,54,2.33,-2.02,-16.08,165.82,112.43,2.3812,72.08565028
1/7/2005,0.385,55,39.46,-2.71,-9.06,219.85,96.11,6.4096,68.21057297
1/8/2005,0.403,44,46.48,-4.4,-7.45,236.71,87.57,12.2416,75.11559898
1/9/2005,0.438,40,38.67,-0.14,-7.08,239.35,95.17,9.4326,77.38952503
1/10/2005,0.445,60,18.71,-0.1,-6.34,248.33,89.35,5.7864,76.63558367
1/11/2005,0.561,59,9.02,-3.78,-15.05,224.87,84.79,5.9347,74.39084024
1/12/2005,0.57,58,1.01,1.48,-16.69,172.64,127.35,4.2551,58.23261826
1/13/2005,0.587,60,5.13,3.58,-12.47,179.5,112.47,2.5976,33.91782089
1/14/2005,0.586,68,1.91,5.85,-9.12,204.58,123.04,1.8983,38.3006463
1/15/2005,0.584,66,3.42,8.34,-5.61,211.81,122.94,1.5887,47.55279564
1/16/2005,0.584,67,0.63,7.07,-5.58,230.04,113.75,2.1374,49.99155814
1/17/2005,0.583,65,1.1,8.69,-6.05,201.51,125.99,1.622,50.10654507
1/18/2005,0.582,64,0,10.89,-2.86,211.34,127.13,0.9541,37.57725958
1/19/2005,0.581,63,0.09,14.38,-1.76,209.35,130.23,2.3553,33.35916489
1/20/2005,0.58,64,0.09,11.2,-3.12,203.76,130.45,1.8763,32.39637571
1/21/2005,0.579,64,0.05,10.99,-3.79,196.69,132.98,0.919,37.63208279
1/22/2005,0.578,64,0,10.92,-4.34,194.58,134.76,2.1466,33.89704724
1/23/2005,0.577,65,0.09,9.82,-5.36,195.89,134.02,2.3628,34.92073865
1/24/2005,0.576,65.7,0.44,7.2,-5.87,200.57,133.94,2.7047,51.80470191
1/25/2005,0.594,67.3,10.03,3.49,-3.45,238.14,114.59,3.0523,70.91029889
1/26/2005,0.594,68.7,13.33,2.29,-6.47,267.25,109.28,3.2415,74.11034209
1/27/2005,0.596,66.3,1.96,2.51,-9.87,211.41,133.63,2.0414,72.40620812
1/28/2005,0.595,64.7,11.49,-2.43,-12.32,214.03,120.22,4.7172,70.35514645
1/29/2005,0.596,60,0.18,-2.42,-15.29,190.66,144.35,2.6014,70.19223647
1/30/2005,0.596,57,0,2.21,-16.38,161.08,148.52,2.3773,55.25487538
1/31/2005,0.595,58,0,5.78,-11.6,181.18,146.63,2.9669,41.7655372
2/1/2005,0.626,70.7,0.3,1.93,-11.22,174.79,155.67,3.6514,43.71323152
2/2/2005,0.624,65,0.16,2.29,-11.91,174.46,156.15,3.5802,40.22240483
2/3/2005,0.622,65,0.15,6.02,-9.97,192.37,157.05,4.0125,46.7349872
2/4/2005,0.621,65,0,9.68,-7.42,182.77,160.31,0.504,39.42853665
2/5/2005,0.636,65,0,7.6,-7.41,189.84,164.68,2.0053,47.64600427
2/6/2005,0.636,64.1,1.03,2.01,-8.28,216.85,155.03,2.2904,48.41330506
2/7/2005,0.635,61.9,0.65,1.22,-9.92,237.07,115.89,4.0524,69.18512376
2/8/2005,0.636,62.7,0,1.9,-14.95,189.02,161.57,1.479,66.40185645
2/9/2005,0.636,60,0,5.3,-11.16,198.07,157.16,2.7742,51.12867214
2/10/2005,0.635,56,0.23,2.99,-10.66,184.32,171.83,2.659,41.6362745
2/11/2005,0.649,59.1,3.01,1.34,-5.62,244.63,112.92,3.7092,52.29223684
2/12/2005,0.652,59.4,1.21,5.33,-6.2,258.86,161.25,2.5672,76.25374105
2/13/2005,0.653,58.3,2.29,4.33,-5.85,215.64,144.09,3.6998,69.91404577
2/14/2005,0.652,57.5,0.32,4.3,-6.72,216.19,158.47,3.0035,70.13736425
2/15/2005,0.654,59,19.58,-0.93,-5.29,256.61,133.53,1.0168,74.00105087
2/16/2005,0.667,64.7,18.15,2.01,-5.39,264.07,150.85,1.7567,77.63848043
2/17/2005,0.682,60.5,2.12,1.03,-8.49,201.32,176.73,3.636,73.27425333
2/18/2005,0.682,61.6,2.96,0.88,-8.98,221.68,149.68,4.2294,71.865655
2/19/2005,0.685,61.3,8.46,1.89,-11.23,209.64,170.68,2.9496,70.78227457
2/20/2005,0.685,60.8,11.47,1.63,-5.74,226.58,174.59,5.0722,74.43229188
2/21/2005,0.687,62.8,15.7,-0.21,-5.48,245.72,169.52,4.5953,74.5244417
2/22/2005,0.689,64.1,5.11,0.58,-6.59,246.99,161.12,2.0878,74.04730938
2/23/2005,0.744,64.1,1.01,2.27,-6.84,200.63,184.94,1.6835,69.27123993
2/24/2005,0.744,62.9,0.65,4.3,-9.95,184.41,196.87,1.8771,66.91860255
2/25/2005,0.744,62.2,0.02,4.62,-10.99,179.79,197.8,1.4444,61.53011866
2/26/2005,0.744,60.6,0.36,4.98,-12.48,177.8,202.09,0.8574,61.53256938
2/27/2005,0.743,60.8,6.59,4.28,-10.35,191.52,181.64,2.957,68.24762305
2/28/2005,0.743,62.9,5.75,3.89,-10.16,223,185.4,3.6813,74.53928049
3/1/2005,0.754,61.4,5.43,6.47,-10.15,184.73,195.75,2.2749,46.54066021
3/2/2005,0.752,62.5,1.77,4.48,-11.21,222.71,205.46,3.084,61.73710854
3/3/2005,0.751,61.4,1.08,6.68,-11.22,191.83,198.22,1.2342,50.81775092
3/4/2005,0.751,62.1,1.59,2.01,-6.47,243.73,178.32,1.0992,59.50822726
3/5/2005,0.751,62.6,0,4.47,-7.22,196.83,213.35,2.4583,55.4152902
3/6/2005,0.751,63.8,0,7.42,-8.93,180.08,220.27,2.6592,43.00789071
3/7/2005,0.75,65.5,1.66,11.93,-5.22,194.96,216.17,1.4293,26.36942496
3/8/2005,0.749,73.3,0.58,13.25,-4.25,197.91,222.34,1.0773,28.94618292
3/9/2005,0.748,86.3,0,16.26,-3.07,194.19,223.68,0.5797,27.10065309
3/10/2005,0.747,106,0,9.14,-4.51,206.53,222.83,1.5374,35.8411406
3/11/2005,0.746,132,0,15.17,-4.19,197,228.97,3.1781,37.65599078
3/12/2005,0.745,161,0,13.89,-3.06,190.3,232.38,2.596,33.09887862
3/13/2005,0.743,183,0.19,7.66,-7.96,191.78,231.89,2.5164,37.75354936
3/14/2005,0.741,182,0,0.95,-12.04,159.1,238.68,4.4928,33.49083375
3/15/2005,0.739,171,0,7.42,-12.66,165.18,236.04,1.1231,29.68724955
3/16/2005,0.777,160,0,6.22,-7.57,202.53,202.05,3.3174,34.45968821
3/17/2005,0.775,148,0,3.78,-5.7,252.8,193,5.1006,30.63123586
3/18/2005,0.772,142,1.1,5.47,-6.48,252.32,161.66,2.2735,49.02910576
3/19/2005,0.771,146,22.35,0.86,-8.15,254.17,181.66,4.5716,70.18047591
3/20/2005,0.786,149,24.33,-1.34,-7.88,233.9,153.68,6.8952,71.0724151
3/21/2005,0.79,141,12.46,3.26,-8.99,232.9,200.31,4.0424,70.51749924
3/22/2005,0.843,153,47.08,-0.95,-7.44,263.66,190.01,5.9038,70.27889938
3/23/2005,0.875,144,10.15,-1.32,-8.64,247.54,160.1,6.4245,74.5092437
3/24/2005,0.883,140,4.37,0.7,-13.68,217.31,209.97,3.4401,68.86774679
3/25/2005,0.883,131,0.85,2.77,-14.53,166.16,256.91,3.6203,54.46508205
3/26/2005,0.882,126,1.71,9.65,-8.65,208.75,219.35,2.9146,50.01959432
3/27/2005,0.881,148,12.09,5.9,-4.67,232.07,216.04,5.0783,54.9481253
3/28/2005,0.879,165,10.18,-0.63,-10.46,245.21,201.47,7.4654,67.88312619
3/29/2005,0.888,146,3.54,-0.5,-9.32,219.93,178.26,6.2009,68.12863152
3/30/2005,0.96,139,0.08,4.19,-12.95,181.42,266.44,4.3103,60.69825403
3/31/2005,0.958,135,3.45,10.04,-9.65,187.14,267.43,0.5291,46.08910018
4/1/2005,0.954,143,6.08,10.11,-3.78,223.68,246.75,3.7273,46.58948802
4/2/2005,0.947,157,2.56,7.71,-4.43,213.07,246.92,3.9118,27.47831369
4/3/2005,0.938,155,9.08,-0.44,-7.89,212.97,183.87,6.1639,52.23587666
4/4/2005,0.935,150,5.67,3.8,-10.31,218.87,259.47,4.8069,63.01761088
4/5/2005,0.936,153,1.9,13.14,-8.05,212.87,271.62,0.7753,39.40079556
4/6/2005,0.934,200,0.45,13.35,-1.79,218.07,268.24,3.7662,41.15009756
4/7/2005,0.948,268,6.75,2.82,-9.84,228.48,192.65,7.4847,50.21035693
4/8/2005,0.939,229,8.43,-2.73,-12.22,224.06,143.57,5.5699,63.95240473
4/9/2005,0.94,207,4.01,1.93,-11.17,215.71,242.69,4.9101,69.40881079
4/10/2005,0.939,192,2.51,6.69,-11.17,183.47,279.88,2.9564,50.8112999
4/11/2005,0.937,212,0.26,8.91,-4.8,199.9,291.84,2.1971,35.66427908
4/12/2005,0.931,250,0,6.73,-2.88,180.91,295.76,4.3381,34.67217675
4/13/2005,0.922,249,0,0.13,-11.88,177.69,296.9,6.0597,34.59344181
4/14/2005,0.945,225,0,7.39,-13.1,167.45,299.25,0.8253,38.21202937
4/15/2005,0.943,235,0,12.92,-7.42,189.68,294.34,0.6472,29.1961482
4/16/2005,0.94,287,0,12.76,-3.16,201.77,298.6,2.0171,35.85666268
4/17/2005,0.931,402,0,7.49,-1.54,208.58,297.1,4.4698,43.58741407
4/18/2005,0.918,436,5.72,4.8,-8.84,180.19,308.45,2.6701,55.17949615
4/19/2005,0.912,385,5.2,0.96,-10.64,216.66,267.75,3.7813,62.34712913
4/20/2005,0.912,319,0.55,5.07,-9.53,184.35,300.16,3.2622,55.0280194
4/21/2005,0.91,306,0.05,10.82,-8.7,180.96,309.94,1.1006,41.61469244
4/22/2005,0.907,332,2.25,11.09,-4.25,200.96,286.97,4.4111,36.34665746
4/23/2005,0.902,342,0.88,5.43,-4.34,231.64,238.13,4.9262,51.3275082
4/24/2005,0.897,330,0,4.39,-6.22,212.44,273,3.1775,55.50426875
4/25/2005,0.894,322,0.88,10.23,-8.17,201.87,302.17,2.4332,55.70572177
4/26/2005,0.89,376,1.74,11.85,-4.87,204.19,298.65,1.7941,42.77673653
4/27/2005,0.887,465,4.24,8.32,-3.77,230.97,267,1.7066,41.91763207
4/28/2005,0.883,459,2.66,5.69,-5.78,228.45,246.32,1.9845,58.29769022
4/29/2005,0.895,456,1.8,10.75,-6.19,221.17,287.18,2.8774,61.75510699
4/30/2005,0.891,541,3.49,9.57,-4.81,236.85,249.41,1.121,52.07961264
5/1/2005,0.886,626,0.81,8.49,-3.31,269.89,246.27,1.5798,67.96130734
5/2/2005,0.881,647,0.01,10.58,-4.49,208.22,311.12,0.2226,58.32268326
5/3/2005,0.876,737,0.07,12.5,-4.59,198.82,318.12,1.5811,47.84553549
5/4/2005,0.869,778,1.91,11.06,-0.97,246.25,226.99,1.9179,43.51568851
5/5/2005,0.859,840,6.36,7.43,-2.29,283.84,227.13,3.0255,64.0189623
5/6/2005,0.857,723,1.89,4.37,-4.67,272.79,247.6,4.3628,74.75805433
5/7/2005,0.871,605,0.37,9.39,-6.38,219.35,312.52,2.7102,72.94433975
5/8/2005,0.867,652,20.87,6.12,-2,252.26,198.25,3.9703,66.01164167
5/9/2005,0.864,833,26.71,2.54,-8.69,254.64,213.04,7.414,78.76346272
5/10/2005,0.869,591,2.75,5.39,-11.47,245.28,249.3,4.405,75.16268524
5/11/2005,0.868,508,0.76,8.66,-8.19,198.81,324.62,3.6583,65.96385687
5/12/2005,0.866,528,0.73,14.66,-4.47,208.67,317.89,1.9734,56.5332375
5/13/2005,0.918,637,0.23,15.02,-2.06,264.09,258.41,1.2111,46.74449858
5/14/2005,0.91,832,0.92,17.04,-1.57,241.25,315.52,0.6901,45.66768414
5/15/2005,0.898,1050,12,13.86,2.62,266.66,243.01,3.0973,49.94705491
5/16/2005,0.872,2710,27.19,5.16,-4.73,286.52,240.28,5.9203,69.6983333
5/17/2005,0.854,2020,5.9,9.14,-4.94,234.48,234.9,2.3303,63.6186755
5/18/2005,0.846,2030,10.04,8.31,2.39,298,181.78,7.3596,67.67620766
5/19/2005,0.909,2430,0.31,11.08,3.99,280.25,278.77,7.0029,73.24186445
5/20/2005,0.876,2730,0.12,11.56,1.28,227.75,332.41,5.096,55.60123853
5/21/2005,0.843,2540,0.58,19.28,-0.97,225.86,325.53,0.7612,36.05940886
5/22/2005,0.826,2230,0,18.08,2.21,240.37,331.08,1.2824,39.90256867
5/23/2005,0.807,2340,0.41,18.32,1.98,215.9,341.25,1.3177,31.90081061
5/24/2005,0.787,2310,0,19.19,-0.09,213.14,342.35,0.6071,22.41235201
5/25/2005,0.772,2270,0,19.66,0.3,233.62,338.11,2.3019,36.85967479
5/26/2005,0.761,2550,0,20.48,3.01,238.43,338.2,1.6253,35.38089104
5/27/2005,0.74,2830,0.49,20.53,2.97,248.11,320.71,0.549,35.20496979
5/28/2005,0.714,2930,0.22,15.08,1.49,239.14,321.03,2.7392,39.22910421
5/29/2005,0.688,2560,0.13,8.53,-2.78,209.9,341.09,4.4595,46.74661413
5/30/2005,0.673,1780,0,15.42,-2.65,226.17,336.27,3.1888,57.41870255
5/31/2005,0.665,1900,0.8,17.33,1.6,245.53,334.49,0.9093,51.22139423
6/1/2005,0.652,2220,0,15.4,0.75,241.4,334.86,2.783,44.50975811
6/2/2005,0.636,2280,0,12.58,-2.17,218.32,340.52,2.6484,35.58782345
6/3/2005,0.627,1930,0,14.64,-3.19,214.63,340.26,1.6919,41.28488246
6/4/2005,0.619,1770,0,14.64,-0.49,228.01,336.33,0.5554,39.7589832
6/5/2005,0.609,1820,0.01,8.6,-1.6,220.51,340.77,4.9926,44.52891192
6/6/2005,0.597,1430,0,5.45,-5.25,187.35,345.25,4.4984,44.08967216
6/7/2005,0.598,1060,0,7.59,-6.87,186.01,344.27,3.0597,47.49319216
6/8/2005,0.595,928,1.11,7.45,-1.27,263.92,224.19,3.42,45.19257012
6/9/2005,0.593,926,0.32,11.29,-0.41,291.12,243.27,0.929,69.5406152
6/10/2005,0.589,1150,1.15,14.27,-1.73,241.13,325.8,1.201,57.88284015
6/11/2005,0.584,1310,0,14.17,-1.4,268.06,321.85,3.8608,61.70624623
6/12/2005,0.575,1420,0,18.64,-0.56,222.8,340.44,1.9542,43.22942115
6/13/2005,0.566,1540,0,20.47,0.99,235.98,338.94,0.8866,38.47202066
6/14/2005,0.566,1940,0,17.43,4.83,239.54,329.53,3.9864,29.00798535
6/15/2005,0.542,2320,0,17.08,3.01,233.33,340.46,4.033,37.13510765
6/16/2005,0.522,2120,4.45,11.56,0.05,245.22,295.8,5.7388,36.79334975
6/17/2005,0.507,1610,7.13,5.16,-1.53,257.15,312.86,8.8082,55.84758005
6/18/2005,0.503,1110,1.42,9.45,-2.58,215.25,339.15,3.7753,61.75044286
6/19/2005,0.5,948,0,12.66,-2.64,215.78,340.99,2.8329,54.71844453
6/20/2005,0.495,1040,0,17.03,1.6,221.87,342.75,4.4362,38.14883762
